what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316887823798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887827197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887831584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887836529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887879569
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1316887888788
executed,command,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors.lineNumberToggle",1316887890025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887892560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887895690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887916223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316887964265
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316887965743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1316887973182
